"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"ENSG00000173692",4245.57301801984,-0.0264464063274208,0.110417647215906,-0.239512496364902,0.810708207717108,0.912337162654634,1
"ENSG00000163093",7.22965730793731,1.11481104728793,0.804921907151284,1.38499280164132,0.166054668458181,0.578401810522885,0.44889842357787
"ENSG00000138399",462.572542968236,0.19062287309382,0.156307902886807,1.21953445458137,0.222641406914353,0.419257388311447,1
"ENSG00000138398",2727.06682503955,0.0215856492260216,0.086784664307429,0.248726539398203,0.803572318375092,0.907628911001827,1
"ENSG00000115750",508.903725004195,-0.217707738671529,0.149939369502371,-1.45197181630196,0.146509441964209,0.32286815143893,1
"ENSG00000134317",55.4739541708486,0.766610547042667,0.357182730170184,2.14626991253862,0.0318514505967714,0.116737112624089,1
"ENSG00000172059",136.736176435288,0.778873640450027,0.24340966634285,3.1998467938942,0.00137500656866723,0.0124675335389563,1
"ENSG00000171848",12007.4025253846,0.143792140690757,0.0890394714628098,1.61492581131073,0.106326761876315,0.210309858400091,1.40058761104078
"ENSG00000115756",18.5921528108073,-2.9789090803237,0.673218592263313,-4.42487642878195,9.64975033444353e-06,0.000520188029972529,0.44889842357787
"ENSG00000115758",3783.32748087467,-0.820994869698913,0.167032591022686,-4.91517771874475,8.87019571359261e-07,2.6273216003087e-05,1.42284087160721
"ENSG00000124006",6.27914814560121,-2.46019762884484,0.979568634588611,-2.51151123257234,0.0120215460044875,0.0606174581402178,1
"ENSG00000144589",49.3299655037863,0.14084999773081,0.349323454111133,0.403207961198048,0.686795243488267,0.832490220754,1
"ENSG00000143878",20.571059845276,-0.638848255261089,0.662275164617716,-0.964626622575905,0.334731859929553,0.631420669656699,0.782533985485213
"ENSG00000138430",2243.0237965508,-0.214714226606513,0.0966537411667862,-2.2214786930596,0.0263185562809434,0.0861632899282769,1.32389842357787
"ENSG00000138433",872.557991553138,0.0273213077204591,0.124802697631891,0.218916002930034,0.826715480278554,0.880443304269598,1.08200118833459
