"","ProE.Infected.21","ProE.Infected.22","ProE.Infected.31","ProE.Infected.32"
"PF3D7_0413900",227.601903579557,73.4496718527896,95.6485235587627,124.202095628086
"PF3D7_0405000",136.561142147734,181.463895165715,119.560654448453,154.311694568228
"PF3D7_0415300",413.821642871922,453.659737914289,236.464405464719,455.40768396965
"PF3D7_0415100",111.731843575419,254.913567018505,180.669433388774,105.383596290497
"PF3D7_0418700",248.292985723153,367.248359263948,231.150598600343,56.4554980127665
"PF3D7_0416900",293.813366439065,423.415755386669,236.464405464719,214.530892448513
"PF3D7_0422200",753.155390026898,911.640044761094,1469.26759799988,828.013970853908
"PF3D7_0420300",2023.5878336437,1395.543765203,1145.12537927296,1742.59303866072
"PF3D7_0406100",761.431822884337,967.807440883816,510.125458980068,568.318679995182
"PF3D7_0422400",2747.77570866956,2907.74289158396,2356.67334435063,2566.84330964712
"PF3D7_0423100",438.650941444238,133.937636908028,74.3932961012599,350.024087679152
"PF3D7_0419800",252.431202151873,86.4113786503407,382.594094235051,222.058292183548
"PF3D7_0403400",761.431822884337,393.17177285905,555.292817327261,715.102974828375
"PF3D7_0410000",198.634388578523,311.080963141226,411.820031989117,342.496687944117
"PF3D7_0409300",285.536933581626,207.387308760818,324.142218726918,82.8013970853908
"PF3D7_0400400",82.7643285743844,56.1673961227214,37.19664805063,63.982897747802
"PF3D7_0403700",579.350300020691,747.458425325447,563.263527623825,425.298085029507
"PF3D7_0418100",401.406993585765,427.736324319186,337.426735887857,669.938576418162
"PF3D7_0418200",165.528657148769,168.502188368164,271.004150083161,195.712393110924
